Cómo generar una arquitectura cloud autoescalable para tu software LAMP,Toni Tebas,"¿Tienes un proyecto web y no sabes si tu hosting va a poder aguantar en momentos de alta carga? ¿Quieres dar el salto definitivo hacia el cloud y profesionalizar tu proyecto web? En esta charla os explicaremos como crear desde cero una arquitectura autoescalable y de alta disponibilidad en el cloud de Amazon (AWS). La arquitectura estará diseñada para soportar aplicaciones LAMP (la mayoría de CMS’s y herramientas de e-commerce lo son), por ejemplo Wordpress, Joomla, Drupal, Magento, Woocommerce, Prestashop,… La principal característica de la arquitectura será su capacidad de crecer y reducirse automáticamente cuando detecte picos de carga y momentos de calma. El objetivo de la charla es que veáis y comprendáis el proceso de creación de una arquitectura autoescalable en AWS y que podáis afrontar con éxito el proceso de migración de vuestro proyecto web al cloud.",-Talk-Spanish-Cloud-PHP-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Toca Jazz de forma ágil en la cloud,Jose Miguel Ordax,"El Jazz suele ser una metáfora muy útil a la hora de hablar del trabajo en equipo y la colaboración entre todos sus miembros para conseguir un objetivo. Las partituras ocupan un lugar secundario en los grupos de Jazz, pero eso no significa que no haya un guión. Hay unas líneas genéricas sobre las que luego se articula la creatividad de la innovación. En definitiva, hay una metodología, unas reglas del juego que dictan dicha colaboración. ¿Y dónde se reúne el grupo? ¿En un local? No. En un mundo globalizado como el actual, nos reuniremos de forma virtual, en la Cloud. El objetivo de esta charla es hablar sobre el desarrollo colaborativo de software siguiendo metodologías ágiles y demostrarlo sobre la plataforma de desarrollo: Bluemix DevOps Services (Codename: Jazz-Hub). Durante la demostración práctica veremos desarrollos en Java EE o Node.JS, la gestión del backlog, gestión de tareas y defectos, la gestión del código y la integración y entrega continua.",-Talk-Spanish-Agile and Lean-Cloud-DevOps-JAVA and JVM languages-JavaScript-Intermediate
Mapas inteligentes con AngularJS y ArcGIS,Raúl Jiménez Ortega,"¿Cómo añadir la dimensión geográfica a una aplicación escrita con AngularJS? Es decir, ¿cómo podemos incrustar mapas interactivos en una aplicación y que se hable con el resto de la interfaz de usuario?
En este workshop práctica veremos cómo crear mapas interactivos con capacidad de análisis usando la API JavaScript de ArcGIS usando las directivas del proyecto de Github: angular-esri-map",-Workshop-Spanish-Web-Cloud-JavaScript-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
Machine Learning para todos con Azure ML y el proyecto Oxford,Juan Manuel Servera,"Azure Machine Learning Studio es una plataforma que te permite utilizar algoritmos predictivos ya disponibles o crear los tuyos propios en la nube o y utilizarlos para tus soluciones o ponerlos a disposición de todo el mundo. Mediante una interfaz web podrás crear tu flujo de predicción y comparar fácilmente los diferentes algoritmos para identificar cual se adapta mejor a tus necesidades.
Proyecto Oxford
Si todo esto te parece demasiado complicado, también tenemos el Proyecto Oxford, que proporciona algoritmos de visión por computador, reconocimiento de voz y lenguaje natural mediante una API Rest que puedes incorporar inmediatamente a tus aplicaciones iOS, Windows y Android.",-Talk-Spanish-Other-Other-Python-Intermediate
